model,condition,row_type,goal_achieved_strict_all_k,recall_kept_all_k,violation_lower_all_k,avg_violation_lower,method,candidate_top_n,alpha,gamma,beta,avg_recall_minus_violation,avg_violation,baseline_avg_violation,recall@3,recall@5,recall@7,recall@9,baseline_recall@3,baseline_recall@5,baseline_recall@7,baseline_recall@9,recall_kept@3,recall_kept@5,recall_kept@7,recall_kept@9,violation_rate@3,violation_rate@5,violation_rate@7,violation_rate@9,baseline_violation_rate@3,baseline_violation_rate@5,baseline_violation_rate@7,baseline_violation_rate@9,violation_lower@3,violation_lower@5,violation_lower@7,violation_lower@9,source_csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.3,10,0.25,,0.3,0.30925,0.239750,0.882250,0.369,0.452,0.566,0.809,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.09,0.152,0.25,0.467,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.5,10,0.25,,0.5,0.20325000000000001,0.142750,0.882250,0.205,0.26,0.311,0.608,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.038,0.065,0.103,0.365,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b0.75,10,0.25,,0.75,0.15150000000000002,0.135500,0.882250,0.153,0.192,0.248,0.555,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.031,0.044,0.084,0.383,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.25_b1,10,0.25,,1.0,0.13,0.134500,0.882250,0.136,0.171,0.211,0.54,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.029,0.042,0.078,0.389,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.1,10,0.5,,0.1,0.09149999999999997,0.853750,0.882250,0.928,0.946,0.952,0.955,0.931000,0.946000,0.953000,0.954000,False,True,False,True,0.796,0.847,0.88,0.892,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.2,10,0.5,,0.2,0.13974999999999999,0.802750,0.882250,0.924,0.941,0.951,0.954,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.729,0.794,0.828,0.86,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.3,10,0.5,,0.3,0.21125000000000002,0.725500,0.882250,0.915,0.932,0.947,0.953,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.626,0.705,0.753,0.818,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.5,10,0.5,,0.5,0.3905,0.443500,0.882250,0.669,0.837,0.893,0.937,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.234,0.395,0.514,0.631,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b0.75,10,0.5,,0.75,0.257,0.166500,0.882250,0.276,0.337,0.411,0.67,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.051,0.087,0.147,0.381,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.5_b1,10,0.5,,1.0,0.20325000000000001,0.142750,0.882250,0.205,0.26,0.311,0.608,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.038,0.065,0.103,0.365,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.1,10,0.75,,0.1,0.08274999999999996,0.863250,0.882250,0.929,0.947,0.953,0.955,0.931000,0.946000,0.953000,0.954000,False,True,True,True,0.806,0.86,0.89,0.897,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.2,10,0.75,,0.2,0.10524999999999998,0.839250,0.882250,0.926,0.946,0.951,0.955,0.931000,0.946000,0.953000,0.954000,False,True,False,True,0.777,0.837,0.862,0.881,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.3,10,0.75,,0.3,0.13974999999999999,0.802750,0.882250,0.924,0.941,0.951,0.954,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.729,0.794,0.828,0.86,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.5,10,0.75,,0.5,0.23399999999999999,0.698000,0.882250,0.907,0.926,0.944,0.951,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.587,0.669,0.734,0.802,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b0.75,10,0.75,,0.75,0.3905,0.443500,0.882250,0.669,0.837,0.893,0.937,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.234,0.395,0.514,0.631,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a0.75_b1,10,0.75,,1.0,0.27575,0.194000,0.882250,0.324,0.376,0.463,0.716,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.065,0.117,0.183,0.411,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,True,True,True,True,score_anti_rrf_no_target_c10_a1_b0.1,10,1.0,,0.1,0.07724999999999999,0.869000,0.882250,0.931,0.947,0.953,0.954,0.931000,0.946000,0.953000,0.954000,True,True,True,True,0.816,0.867,0.894,0.899,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.2,10,1.0,,0.2,0.09149999999999997,0.853750,0.882250,0.928,0.946,0.952,0.955,0.931000,0.946000,0.953000,0.954000,False,True,False,True,0.796,0.847,0.88,0.892,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.3,10,1.0,,0.3,0.11124999999999999,0.832750,0.882250,0.926,0.944,0.951,0.955,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.765,0.83,0.858,0.878,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.5,10,1.0,,0.5,0.17125,0.769000,0.882250,0.921,0.936,0.949,0.955,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.69,0.755,0.793,0.838,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b0.75,10,1.0,,0.75,0.27725,0.648000,0.882250,0.898,0.917,0.937,0.949,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.528,0.613,0.682,0.769,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1_b1,10,1.0,,1.0,0.3905,0.443500,0.882250,0.669,0.837,0.893,0.937,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.234,0.395,0.514,0.631,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.1,10,1.5,,0.1,0.07449999999999998,0.871250,0.882250,0.931,0.945,0.953,0.954,0.931000,0.946000,0.953000,0.954000,True,False,True,True,0.817,0.872,0.893,0.903,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.2,10,1.5,,0.2,0.08274999999999996,0.863250,0.882250,0.929,0.947,0.953,0.955,0.931000,0.946000,0.953000,0.954000,False,True,True,True,0.806,0.86,0.89,0.897,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.3,10,1.5,,0.3,0.09149999999999997,0.853750,0.882250,0.928,0.946,0.952,0.955,0.931000,0.946000,0.953000,0.954000,False,True,False,True,0.796,0.847,0.88,0.892,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.5,10,1.5,,0.5,0.12075,0.823250,0.882250,0.927,0.944,0.95,0.955,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.755,0.815,0.848,0.875,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b0.75,10,1.5,,0.75,0.17125,0.769000,0.882250,0.921,0.936,0.949,0.955,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.69,0.755,0.793,0.838,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a1.5_b1,10,1.5,,1.0,0.23399999999999999,0.698000,0.882250,0.907,0.926,0.944,0.951,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.587,0.669,0.734,0.802,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.1,10,2.0,,0.1,0.07174999999999998,0.874000,0.882250,0.931,0.945,0.953,0.954,0.931000,0.946000,0.953000,0.954000,True,False,True,True,0.822,0.875,0.894,0.905,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,True,True,True,True,score_anti_rrf_no_target_c10_a2_b0.2,10,2.0,,0.2,0.07724999999999999,0.869000,0.882250,0.931,0.947,0.953,0.954,0.931000,0.946000,0.953000,0.954000,True,True,True,True,0.816,0.867,0.894,0.899,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.3,10,2.0,,0.3,0.08499999999999996,0.860500,0.882250,0.928,0.946,0.953,0.955,0.931000,0.946000,0.953000,0.954000,False,True,True,True,0.8,0.86,0.886,0.896,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.5,10,2.0,,0.5,0.10299999999999998,0.841500,0.882250,0.926,0.946,0.951,0.955,0.931000,0.946000,0.953000,0.954000,False,True,False,True,0.78,0.838,0.865,0.883,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b0.75,10,2.0,,0.75,0.13149999999999998,0.811250,0.882250,0.924,0.942,0.951,0.954,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.742,0.804,0.833,0.866,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c10_a2_b1,10,2.0,,1.0,0.17125,0.769000,0.882250,0.921,0.936,0.949,0.955,0.931000,0.946000,0.953000,0.954000,False,False,False,True,0.69,0.755,0.793,0.838,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.1,20,0.0,,0.1,0.0495,0.021500,0.882250,0.05,0.065,0.078,0.091,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.014,0.019,0.026,0.027,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.2,20,0.0,,0.2,0.0495,0.021500,0.882250,0.05,0.065,0.078,0.091,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.014,0.019,0.026,0.027,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.3,20,0.0,,0.3,0.0495,0.021500,0.882250,0.05,0.065,0.078,0.091,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.014,0.019,0.026,0.027,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.5,20,0.0,,0.5,0.0495,0.021500,0.882250,0.05,0.065,0.078,0.091,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.014,0.019,0.026,0.027,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b0.75,20,0.0,,0.75,0.0495,0.021500,0.882250,0.05,0.065,0.078,0.091,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.014,0.019,0.026,0.027,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0_b1,20,0.0,,1.0,0.0495,0.021500,0.882250,0.05,0.065,0.078,0.091,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.014,0.019,0.026,0.027,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
text-embedding-3-small,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.25_b0.1,20,0.25,,0.1,0.15175,0.790750,0.882250,0.925,0.941,0.951,0.953,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.726,0.785,0.815,0.837,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
